mrp;price;product_category;rating;review_count;silicone;cotton;nylon;modal;polyester;spandex;elastane;rayon;viscose;polyurethane;metallic fibers
13;13;Panties;3.5;28;0;0;0;0;92;0;8;0;0;0;0
13;13;Panties;3.5;28;0;0;72;0;0;28;0;0;0;0;0
13;13;Panties;3.5;28;0;0;72;0;0;28;0;0;0;0;0
13;13;Panties;3.5;28;0;0;72;0;0;28;0;0;0;0;0
13;13;Panties;3.5;28;0;0;82;0;0;18;0;0;0;0;0
13;13;Panties;3.5;28;0;0;82;0;0;18;0;0;0;0;0
39;23.4;Sexy Lingerie;0;0;0;0;89;0;0;11;0;0;0;0;0
22;22;Panties;0;0;0;0;100;0;0;0;0;0;0;0;0
46;46;Bras;4.2;38;0;0;100;0;0;0;0;0;0;0;0
46;46;Bras;4.2;38;0;27;23;11;32;7;0;0;0;0;0
26;26;Sexy Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
26;26;Sexy Lingerie;0;0;0;0;0;0;0;5;0;95;0;0;0
22;22;Panties;0;0;0;0;0;0;0;5;0;95;0;0;0
62;62;Bras;0;0;0;0;0;0;0;5;0;95;0;0;0
19;19;Panties;3;5;0;0;82;0;0;18;0;0;0;0;0
62;62;Bras;0;0;0;0;82;0;0;18;0;0;0;0;0
62;62;Bras;0;0;0;0;89;0;0;0;11;0;0;0;0
15;15;Panties;4.3;33;0;0;89;0;0;0;11;0;0;0;0
15;15;Panties;4.3;33;0;0;72;0;0;0;28;0;0;0;0
44;44;Bridal Lingerie;0;0;0;0;0;0;85;15;0;0;0;0;0
31;31;Panties;4.8;21;0;0;0;0;85;15;0;0;0;0;0
31;31;Panties;4.8;21;0;0;0;0;85;15;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;88;0;0;12;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;88;0;0;12;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;89;0;0;0;11;0;0;0;0
36;36;Skin-Tone Lingerie;2.7;37;0;0;89;0;0;0;11;0;0;0;0
36;36;Skin-Tone Lingerie;2.7;37;0;0;93;0;0;7;0;0;0;0;0
22;22;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
22;22;Skin-Tone Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
22;22;Skin-Tone Lingerie;0;0;0;0;90;0;0;10;0;0;0;0;0
62;62;Skin-Tone Lingerie;0;0;0;0;90;0;0;10;0;0;0;0;0
62;62;Skin-Tone Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
20;20;Panties;4.6;29;0;0;100;0;0;0;0;0;0;0;0
75;44.98;Bras;0;0;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;0;0;0;0;0;0;0;5;0;95;0;0;0
90;90;Skin-Tone Lingerie;4.9;18;0;0;0;0;0;5;0;95;0;0;0
90;90;Skin-Tone Lingerie;4.9;18;0;0;0;0;0;5;0;95;0;0;0
24;24;Skin-Tone Lingerie;5;2;0;0;62;0;0;38;0;0;0;0;0
78;78;Skin-Tone Lingerie;0;0;0;0;62;0;0;38;0;0;0;0;0
78;78;Skin-Tone Lingerie;0;0;0;53;0;35;0;0;12;0;0;0;0
78;54.6;Bras;0;0;0;0;85;0;0;0;0;0;15;0;0
78;54.6;Bras;0;0;0;0;0;0;92;0;8;0;0;0;0
13;13;Panties;0;0;0;0;0;0;92;0;8;0;0;0;0
13;13;Panties;0;0;0;0;76;0;0;24;0;0;0;0;0
42;42;Bras;0;0;0;0;90;0;0;10;0;0;0;0;0
50;50;Bras;0;0;0;0;90;0;0;10;0;0;0;0;0
34;34;Skin-Tone Lingerie;0;0;0;0;88;0;0;12;0;0;0;0;0
22;15.4;Panties;0;0;0;0;86;0;0;0;14;0;0;0;0
22;15.4;Panties;0;0;0;0;86;0;0;0;14;0;0;0;0
64;64;Skin-Tone Lingerie;3.7;7;0;0;79;0;0;0;21;0;0;0;0
64;64;Skin-Tone Lingerie;3.7;7;0;0;100;0;0;0;0;0;0;0;0
62;62;Bras;0;0;0;0;0;0;100;0;0;0;0;0;0
62;62;Bras;0;0;0;0;0;0;100;0;0;0;0;0;0
79;47.4;Bridal Lingerie;0;0;0;92;0;0;0;0;8;0;0;0;0
48;33.6;Bras;0;0;0;92;0;0;0;0;8;0;0;0;0
48;33.6;Bras;0;0;0;53;0;35;0;12;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;53;0;35;0;12;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;53;0;35;0;12;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;79;0;0;0;21;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;65;0;0;35;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;65;0;0;35;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;61;0;0;39;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;61;0;0;39;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;100;0;0;0;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.6;126;0;0;68;0;0;0;32;0;0;0;0
15;15;Skin-Tone Lingerie;4.2;65;0;0;68;0;0;0;32;0;0;0;0
15;15;Skin-Tone Lingerie;4.2;65;0;0;93;0;0;7;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.2;65;0;0;93;0;0;7;0;0;0;0;0
48;48;Bras;4.1;30;0;0;93;0;0;7;0;0;0;0;0
60;60;Skin-Tone Lingerie;4.2;14;0;0;93;0;0;7;0;0;0;0;0
38;38;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
38;38;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
52;52;Sexy Lingerie;4.7;6;0;0;93;0;0;7;0;0;0;0;0
46;46;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
46;46;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
46;46;Skin-Tone Lingerie;0;0;0;79;0;0;0;21;0;0;0;0;0
22;22;Panties;0;0;0;79;0;0;0;21;0;0;0;0;0
13;13;Skin-Tone Lingerie;2.7;10;0;79;0;0;0;21;0;0;0;0;0
13;13;Skin-Tone Lingerie;2.7;10;0;0;85;0;0;15;0;0;0;0;0
13;13;Skin-Tone Lingerie;2.7;10;40;0;0;0;30;0;0;0;0;30;0
13;13;Skin-Tone Lingerie;2.7;10;0;0;79;0;0;0;21;0;0;0;0
13;13;Panties;0;0;0;0;79;0;0;0;21;0;0;0;0
38;26.6;Bras;4.2;149;0;0;100;0;0;0;0;0;0;0;0
65;65;Bras;4.5;583;0;0;0;0;0;5;0;95;0;0;0
60;60;Bras;4.6;319;0;0;75;0;0;0;25;0;0;0;0
65;65;Bras;4.6;286;0;0;78;0;0;0;22;0;0;0;0
65;65;Bras;4.6;286;0;0;78;0;0;0;22;0;0;0;0
65;65;Bras;4.6;286;0;0;78;0;0;0;22;0;0;0;0
66;66;Bras;0;0;0;0;80;0;0;20;0;0;0;0;0
25;25;Skin-Tone Lingerie;4.5;33;0;0;80;0;0;20;0;0;0;0;0
25;25;Skin-Tone Lingerie;4.5;33;0;0;80;0;0;20;0;0;0;0;0
25;25;Skin-Tone Lingerie;4.5;33;0;0;84;0;0;16;0;0;0;0;0
25;25;Skin-Tone Lingerie;4.5;33;0;0;84;0;0;16;0;0;0;0;0
28;28;Skin-Tone Lingerie;3.6;140;0;0;84;0;0;16;0;0;0;0;0
28;28;Skin-Tone Lingerie;3.6;140;0;0;84;0;0;16;0;0;0;0;0
25;25;Panties;0;0;0;0;91;0;0;9;0;0;0;0;0
64;38.4;Panties;0;0;0;0;91;0;0;9;0;0;0;0;0
28;28;Bras;0;0;0;0;91;0;0;9;0;0;0;0;0
28;28;Bras;0;0;0;0;72;0;0;28;0;0;0;0;0
60;60;Bras;5;1;0;100;0;0;0;0;0;0;0;0;0
60;60;Bras;5;1;0;100;0;0;0;0;0;0;0;0;0
60;60;Bras;5;1;0;100;0;0;0;0;0;0;0;0;0
39;39;Bridal Lingerie;4.5;15;0;100;0;0;0;0;0;0;0;0;0
32;32;Bras;0;0;0;0;0;0;83;17;0;0;0;0;0
32;32;Bras;0;0;0;0;0;0;83;17;0;0;0;0;0
32;32;Bras;0;0;0;0;90;0;0;10;0;0;0;0;0
25;25;Panties;0;0;0;0;85;0;0;0;0;0;15;0;0
25;25;Panties;0;0;0;0;95;0;0;5;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;95;0;0;5;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;65;0;0;35;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;65;0;0;35;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;65;0;0;35;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;100;0;0;0;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;3;0;0;86;0;0;14;0;0;0;0;0
39;39;Panties;5;1;0;0;86;0;0;14;0;0;0;0;0
39;39;Panties;5;1;0;0;86;0;0;14;0;0;0;0;0
64;64;Bras;0;0;0;0;100;0;0;0;0;0;0;0;0
18;18;Panties;3;2;0;0;100;0;0;0;0;0;0;0;0
18;18;Panties;3;2;0;0;100;0;0;0;0;0;0;0;0
19;19;Panties;4.7;10;0;0;100;0;0;0;0;0;0;0;0
22;15.4;Sexy Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
22;15.4;Sexy Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
22;15.4;Sexy Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
13;7.8;Panties;0;0;0;0;100;0;0;0;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;93;0;0;7;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;71;0;0;0;14;15;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;72;0;0;28;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;72;0;0;28;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;66;0;0;16;0;14;0;0;4
38;26.6;Bras;0;0;0;0;75;0;0;0;25;0;0;0;0
38;26.6;Bras;0;0;0;0;86;0;0;0;14;0;0;0;0
55;55;Bras;3.3;4;0;0;86;0;0;0;14;0;0;0;0
55;55;Bras;3.3;4;0;0;65;0;27;8;0;0;0;0;0
26;26;Panties;0;0;0;0;65;0;27;8;0;0;0;0;0
26;26;Panties;0;0;0;0;65;0;27;8;0;0;0;0;0
50;50;Bras;4.4;76;0;0;65;0;27;8;0;0;0;0;0
50;50;Bras;4.4;76;0;0;100;0;0;0;0;0;0;0;0
50;50;Bras;4.4;76;0;0;79;0;0;21;0;0;0;0;0
13;13;Panties;3.3;49;0;0;79;0;0;21;0;0;0;0;0
13;13;Panties;3.3;49;0;0;0;0;93;0;7;0;0;0;0
13;13;Panties;3.3;49;0;0;0;0;93;0;7;0;0;0;0
13;13;Panties;3.3;49;0;0;81;0;0;19;0;0;0;0;0
13;13;Panties;3.3;49;0;0;81;0;0;19;0;0;0;0;0
13;13;Panties;3.3;49;0;0;76;0;0;0;24;0;0;0;0
13;13;Panties;3.3;49;0;0;76;0;0;0;24;0;0;0;0
13;13;Panties;4.3;44;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;4.3;44;0;0;89;0;0;11;0;0;0;0;0
13;13;Panties;4.3;44;0;0;93;0;0;7;0;0;0;0;0
25;25;Panties;0;0;0;0;93;0;0;7;0;0;0;0;0
52;52;Bras;4.7;6;0;0;89;0;0;0;11;0;0;0;0
100;100;Panties;0;0;0;0;89;0;0;0;11;0;0;0;0
36;36;Bras;0;0;0;0;72;0;0;0;28;0;0;0;0
55;55;Bras;4.7;3;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;72;0;0;0;28;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;100;0;0;0;0;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;100;0;0;0;0;0;0;0;0
13;13;Skin-Tone Lingerie;3.5;28;0;0;100;0;0;0;0;0;0;0;0
34;34;Panties;4.6;16;0;0;0;0;85;15;0;0;0;0;0
18;18;Skin-Tone Lingerie;3.9;8;0;0;0;95;0;5;0;0;0;0;0
18;18;Skin-Tone Lingerie;3.9;8;0;0;0;95;0;5;0;0;0;0;0
68;68;Bras;4.4;11;0;0;0;95;0;5;0;0;0;0;0
68;68;Bras;4.4;11;0;0;43;0;48;9;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.4;61;0;0;43;0;48;9;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.4;61;0;0;43;0;48;9;0;0;0;0;0
82;82;Bras;5;1;0;0;43;0;48;9;0;0;0;0;0
102;61.2;Sexy Lingerie;0;0;0;0;94;0;0;6;0;0;0;0;0
102;61.2;Sexy Lingerie;0;0;0;0;94;0;0;6;0;0;0;0;0
24;24;Panties;0;0;0;89;0;0;0;11;0;0;0;0;0
36;21.6;Panties;4.7;33;0;89;0;0;0;11;0;0;0;0;0
22;22;Panties;0;0;0;89;0;0;0;11;0;0;0;0;0
24;24;Panties;0;0;0;0;80;0;0;20;0;0;0;0;0
42;25.2;Bras;0;0;0;0;80;0;0;20;0;0;0;0;0
25;25;Panties;0;0;0;0;74;0;0;26;0;0;0;0;0
13;13;Panties;5;5;0;0;74;0;0;26;0;0;0;0;0
13;13;Panties;5;5;0;0;35;11;48;6;0;0;0;0;0
32;32;Bras;5;1;0;0;89;0;0;11;0;0;0;0;0
32;32;Bras;5;1;0;0;89;0;0;11;0;0;0;0;0
15;15;Skin-Tone Lingerie;4.5;48;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;0;0;0;0;0;0;0;5;0;95;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;83;0;0;0;17;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
13;13;Skin-Tone Lingerie;0;0;0;0;83;0;0;0;17;0;0;0;0
40;40;Bridal Lingerie;4.2;54;0;0;83;0;0;0;17;0;0;0;0
42;42;Sexy Lingerie;0;0;0;0;89;0;0;0;11;0;0;0;0
42;42;Sexy Lingerie;0;0;0;0;89;0;0;0;11;0;0;0;0
28;28;Panties;3.7;3;0;79;0;0;0;21;0;0;0;0;0
28;28;Panties;3.7;3;0;79;0;0;0;21;0;0;0;0;0
28;28;Panties;3.7;3;0;0;0;90;0;10;0;0;0;0;0
79;79;Sexy Lingerie;5;4;0;0;91;0;0;0;9;0;0;0;0
32;32;Bras;0;0;0;0;91;0;0;0;9;0;0;0;0
24;24;Panties;5;1;0;0;91;0;0;0;9;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;91;0;0;0;9;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;94;0;0;6;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;94;0;0;6;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;22;0;0;78;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;22;0;0;78;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;22;0;0;78;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;100;0;0;0;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;77;0;0;23;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;0;0;0;5;0;95;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
20;20;Skin-Tone Lingerie;4.6;95;0;0;90;0;0;10;0;0;0;0;0
74;74;Bridal Lingerie;0;0;0;0;90;0;0;10;0;0;0;0;0
74;74;Bridal Lingerie;0;0;0;0;90;0;0;10;0;0;0;0;0
56;56;Bridal Lingerie;5;5;0;0;90;0;0;10;0;0;0;0;0
56;56;Bridal Lingerie;5;5;0;0;90;0;0;10;0;0;0;0;0
56;56;Bridal Lingerie;5;5;0;0;90;0;0;10;0;0;0;0;0
56;56;Bridal Lingerie;5;5;0;0;90;0;0;10;0;0;0;0;0
68;68;Sexy Lingerie;0;0;0;0;90;0;0;10;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.1;30;0;0;90;0;0;10;0;0;0;0;0
30;30;Skin-Tone Lingerie;4.9;12;0;0;90;0;0;10;0;0;0;0;0
30;30;Skin-Tone Lingerie;4.9;12;0;0;90;0;0;10;0;0;0;0;0
30;30;Skin-Tone Lingerie;4.9;12;0;0;94;0;0;6;0;0;0;0;0
18;18;Panties;5;1;0;0;94;0;0;6;0;0;0;0;0
18;18;Panties;5;1;0;0;43;0;48;9;0;0;0;0;0
13;13;Panties;0;0;0;0;43;0;48;9;0;0;0;0;0
13;13;Panties;0;0;0;0;43;0;48;9;0;0;0;0;0
13;13;Panties;0;0;0;0;43;0;48;9;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;135;0;0;89;0;0;11;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;135;0;0;85;0;0;15;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;135;0;0;90;0;0;10;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;114;0;0;90;0;0;10;0;0;0;0;0
20;11.98;Panties;0;0;0;0;90;0;0;10;0;0;0;0;0
60;60;Panties;0;0;0;0;88;0;0;12;0;0;0;0;0
36;25.2;Bras;0;0;0;0;88;0;0;12;0;0;0;0;0
20;14;Panties;4.6;29;0;0;100;0;0;0;0;0;0;0;0
20;14;Panties;4.6;29;0;0;100;0;0;0;0;0;0;0;0
20;14;Panties;4.6;29;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;0;0;0;0;67;0;0;33;0;0;0;0;0
13;13;Panties;0;0;0;0;67;0;0;33;0;0;0;0;0
13;13;Panties;0;0;0;0;67;0;0;33;0;0;0;0;0
35;35;Panties;0;0;0;0;80;0;0;20;0;0;0;0;0
35;35;Panties;0;0;0;53;0;35;0;0;12;0;0;0;0
52;52;Bras;0;0;0;0;72;0;0;0;28;0;0;0;0
13;13;Panties;0;0;0;53;0;35;0;0;12;0;0;0;0
60;60;Skin-Tone Lingerie;0;0;0;53;0;35;0;0;12;0;0;0;0
18;18;Panties;3;2;0;53;0;35;0;0;12;0;0;0;0
18;18;Panties;3;2;0;0;100;0;0;0;0;0;0;0;0
18;18;Panties;3;2;0;0;100;0;0;0;0;0;0;0;0
20;20;Sexy Lingerie;4.7;16;0;0;100;0;0;0;0;0;0;0;0
36;36;Sexy Lingerie;4.7;15;0;0;100;0;0;0;0;0;0;0;0
36;36;Sexy Lingerie;4.7;15;0;0;100;0;0;0;0;0;0;0;0
40;40;Sexy Lingerie;4;7;0;0;100;0;0;0;0;0;0;0;0
25;25;Panties;0;0;0;0;100;0;0;0;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.6;124;0;0;0;90;0;10;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.6;124;0;96;0;0;0;4;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.6;124;0;0;72;0;0;28;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.6;124;0;0;72;0;0;28;0;0;0;0;0
48;48;Skin-Tone Lingerie;4.6;124;0;0;72;0;0;28;0;0;0;0;0
78;78;Sexy Lingerie;0;0;0;0;89;0;0;11;0;0;0;0;0
28;16.8;Bras;0;0;0;0;82;0;0;18;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;286;0;0;82;0;0;18;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;286;0;0;89;0;0;11;0;0;0;0;0
65;65;Skin-Tone Lingerie;4.6;286;0;0;100;0;0;0;0;0;0;0;0
34;34;Bras;0;0;0;0;82;0;0;18;0;0;0;0;0
34;34;Bras;0;0;0;0;82;0;0;18;0;0;0;0;0
52;52;Sexy Lingerie;3.5;13;0;0;82;0;0;18;0;0;0;0;0
52;52;Sexy Lingerie;3.5;13;0;0;82;0;0;18;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;1;0;0;82;0;0;18;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;1;0;0;80;0;0;20;0;0;0;0;0
34;34;Skin-Tone Lingerie;5;1;0;53;0;35;0;0;12;0;0;0;0
89;89;Sexy Lingerie;0;0;0;0;91;0;0;9;0;0;0;0;0
89;89;Sexy Lingerie;0;0;0;0;91;0;0;9;0;0;0;0;0
89;89;Sexy Lingerie;0;0;0;0;91;0;0;9;0;0;0;0;0
44;44;Bras;0;0;0;0;76;0;0;0;24;0;0;0;0
19;19;Bras;4.2;174;0;0;76;0;0;0;24;0;0;0;0
19;19;Bras;4.2;174;0;0;82;0;0;18;0;0;0;0;0
19;19;Bras;4.2;174;0;0;82;0;0;18;0;0;0;0;0
19;19;Bras;4.2;174;0;0;100;0;0;0;0;0;0;0;0
36;36;Bras;0;0;0;0;100;0;0;0;0;0;0;0;0
36;36;Bras;0;0;0;0;100;0;0;0;0;0;0;0;0
68;68;Bras;4;34;0;0;100;0;0;0;0;0;0;0;0
68;68;Bras;4;34;0;0;100;0;0;0;0;0;0;0;0
68;68;Bras;4;34;0;0;100;0;0;0;0;0;0;0;0
35;35;Skin-Tone Lingerie;4.7;3;0;0;52;0;40;8;0;0;0;0;0
35;35;Skin-Tone Lingerie;4.7;3;0;0;75;0;0;25;0;0;0;0;0
35;35;Skin-Tone Lingerie;4.7;3;0;0;75;0;0;25;0;0;0;0;0
39;39;Skin-Tone Lingerie;4.2;14;0;0;75;0;0;25;0;0;0;0;0
39;39;Skin-Tone Lingerie;4.2;14;0;0;75;0;0;25;0;0;0;0;0
58;34.8;Bras;4.2;10;0;92;0;0;0;0;8;0;0;0;0
13;13;Skin-Tone Lingerie;3.3;30;0;92;0;0;0;0;8;0;0;0;0
13;13;Skin-Tone Lingerie;3.3;30;0;0;58;0;0;42;0;0;0;0;0
23;23;Bridal Lingerie;5;1;0;0;58;0;0;42;0;0;0;0;0
70;70;Skin-Tone Lingerie;0;0;0;0;58;0;0;42;0;0;0;0;0
57;57;Sexy Lingerie;0;0;0;0;100;0;0;0;0;0;0;0;0
27;27;Panties;4.7;3;0;0;100;0;0;0;0;0;0;0;0
36;21.6;Bras;0;0;0;0;100;0;0;0;0;0;0;0;0
36;21.6;Bras;0;0;0;0;79;0;0;21;0;0;0;0;0
22;22;Panties;5;2;0;0;79;0;0;21;0;0;0;0;0
22;22;Panties;5;2;0;0;89;0;0;11;0;0;0;0;0
22;22;Panties;5;2;0;5;81;0;0;14;0;0;0;0;0
13;13;Panties;4;4;0;5;81;0;0;14;0;0;0;0;0
13;13;Panties;4;4;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;4;4;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;4;4;0;0;100;0;0;0;0;0;0;0;0
13;13;Panties;4;4;0;0;89;0;0;11;0;0;0;0;0
13;7.8;Panties;0;0;0;0;72;0;0;0;28;0;0;0;0
13;7.8;Panties;0;0;0;0;72;0;0;0;28;0;0;0;0
23;23;Panties;5;3;0;0;0;95;0;5;0;0;0;0;0
23;23;Panties;5;3;0;0;0;95;0;5;0;0;0;0;0
23;23;Panties;5;3;0;0;0;95;0;5;0;0;0;0;0
23;23;Panties;5;3;0;95;0;0;0;0;5;0;0;0;0
23;23;Panties;5;3;0;95;0;0;0;0;5;0;0;0;0
23;23;Panties;5;3;0;95;0;0;0;0;5;0;0;0;0
22;15.4;Panties;0;0;0;95;0;0;0;0;5;0;0;0;0
22;15.4;Panties;0;0;0;95;0;0;0;0;5;0;0;0;0
49;49;Panties;0;0;0;0;75;0;0;0;25;0;0;0;0
49;49;Panties;0;0;0;0;75;0;0;0;25;0;0;0;0
60;60;Skin-Tone Lingerie;4.6;319;0;0;57;0;0;13;0;30;0;0;0
60;60;Skin-Tone Lingerie;4.6;319;0;0;57;0;0;13;0;30;0;0;0
60;60;Skin-Tone Lingerie;4.6;319;0;0;57;0;0;13;0;30;0;0;0
60;60;Skin-Tone Lingerie;4.6;319;0;0;57;0;0;13;0;30;0;0;0
46;46;Skin-Tone Lingerie;0;0;0;0;57;0;0;13;0;30;0;0;0
46;46;Skin-Tone Lingerie;0;0;0;0;57;0;0;13;0;30;0;0;0
20;20;Panties;0;0;0;92;0;0;0;0;8;0;0;0;0
82;82;Bridal Lingerie;0;0;0;92;0;0;0;0;8;0;0;0;0
13;13;Skin-Tone Lingerie;4.3;12;0;0;84;0;0;16;0;0;0;0;0
13;13;Skin-Tone Lingerie;4.3;12;0;0;84;0;0;16;0;0;0;0;0
13;13;Skin-Tone Lingerie;4.3;12;0;0;84;0;0;16;0;0;0;0;0
13;13;Skin-Tone Lingerie;4.3;12;0;0;84;0;0;16;0;0;0;0;0
13;13;Skin-Tone Lingerie;4.3;12;0;0;81;0;0;0;19;0;0;0;0
34;34;Bras;0;0;0;0;81;0;0;0;19;0;0;0;0
33;33;Panties;0;0;0;0;100;0;0;0;0;0;0;0;0
60;60;Bridal Lingerie;4.2;14;0;0;100;0;0;0;0;0;0;0;0
45;45;Bridal Lingerie;5;5;0;0;91;0;0;0;9;0;0;0;0
45;45;Bridal Lingerie;5;5;0;0;91;0;0;0;9;0;0;0;0
36;25.2;Bras;3.6;8;0;0;89;0;0;11;0;0;0;0;0
36;25.2;Bras;3.6;8;0;0;89;0;0;11;0;0;0;0;0
44;44;Sexy Lingerie;0;0;0;0;89;0;0;11;0;0;0;0;0
66;66;Sexy Lingerie;0;0;0;0;89;0;0;11;0;0;0;0;0
33;33;Panties;5;1;0;0;89;0;0;11;0;0;0;0;0
22;22;Panties;0;0;0;0;65;0;10;25;0;0;0;0;0
29;29;Panties;0;0;40;0;0;0;30;0;0;0;0;30;0
45;45;Sexy Lingerie;4.2;25;0;0;100;0;0;0;0;0;0;0;0
60;60;Skin-Tone Lingerie;3.7;48;0;0;100;0;0;0;0;0;0;0;0
25;25;Panties;0;0;0;0;79;0;0;0;21;0;0;0;0
22;15.4;Skin-Tone Lingerie;0;0;0;0;79;0;0;0;21;0;0;0;0
